System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(NNO) rhol rhos viscosity aH2O chisqr
187 3008.06 739.40 100.016859 0.8505907842797713 0.662711 -1355632.679351 325.384860 58.541912 161.763020 -3614.911830 26799.847291 -15.261 0.000 2.192820 0.756800 5.260 n/a n/a
196 3774.19 752.20 100.015824 0.9062350547418019 0.744524 -1350329.761268 326.283139 55.764576 158.774690 -2371.582114 20628.942311 -14.954 0.000 2.183095 0.658264 4.553 n/a n/a
190 3467.74 752.50 100.016059 0.9028256068241870 0.726279 -1351280.272350 327.043226 56.892106 159.901604 -2785.914587 22679.665639 -14.947 0.000 2.185337 0.624109 4.813 n/a n/a
193 3161.29 748.80 100.016424 0.8921950517208669 0.702244 -1352983.067942 327.106085 58.059437 161.074218 -3316.935593 25223.554952 -15.035 0.000 2.188618 0.623702 5.092 n/a n/a
205 3927.42 834.00 100.014008 0.9087044309445617 0.739041 -1336759.827429 338.179234 57.048443 158.704939 -2597.759794 20735.789084 -13.157 0.000 2.155616 0.613330 3.897 n/a n/a
183 3620.97 771.00 100.015489 0.9052475770446853 0.732828 -1347808.924266 329.547467 56.732764 159.397120 -2669.429697 21851.196360 -14.516 0.000 2.177702 0.625221 4.539 n/a n/a
197 3774.19 751.20 100.015855 0.9041606006661763 0.742993 -1350524.619265 326.093501 55.742253 158.780447 -2367.149166 20620.978694 -14.977 0.000 2.183460 0.669089 4.557 n/a n/a
184 3620.97 768.00 100.015559 0.9052901030497886 0.733392 -1348288.461360 329.088618 56.664660 159.387177 -2652.270624 21810.871831 -14.585 0.000 2.178746 0.627015 4.562 n/a n/a
206 3927.42 831.00 100.014059 0.9088109327227447 0.739713 -1337238.353936 337.747177 56.979671 158.688115 -2582.496540 20703.021617 -13.218 0.000 2.156509 0.614939 3.915 n/a n/a
185 3620.97 765.00 100.015629 0.9053302386057739 0.733950 -1348767.957510 328.628498 56.596835 159.377175 -2635.190380 21770.271749 -14.654 0.000 2.179797 0.628817 4.585 n/a n/a
198 3774.19 750.20 100.015886 0.9020965653754500 0.741471 -1350719.327640 325.903825 55.719901 158.786072 -2362.701583 20612.897145 -15.001 0.000 2.183823 0.679747 4.561 n/a n/a
186 3620.97 762.00 100.015701 0.9053678969645302 0.734502 -1349247.414019 328.167100 56.529295 159.367124 -2618.190053 21729.400775 -14.723 0.000 2.180854 0.630626 4.608 n/a n/a
199 3774.19 749.20 100.015918 0.9000428508544684 0.739958 -1350913.887981 325.714110 55.697519 158.791562 -2358.239531 20604.697702 -15.025 0.000 2.184185 0.690245 4.565 n/a n/a
186 3314.52 744.10 100.016453 0.8847432958095479 0.705330 -1353400.011467 325.830817 57.294345 160.543808 -2990.656204 23819.242086 -15.147 0.000 2.189699 0.682795 4.987 n/a n/a
187 3620.97 759.00 100.015774 0.9054029888468298 0.735047 -1349726.832347 327.704416 56.462046 159.357029 -2601.270724 21688.263737 -14.793 0.000 2.181919 0.632442 4.632 n/a n/a
207 3927.42 828.00 100.014112 0.9089166795247273 0.740384 -1337716.798679 337.314029 56.911063 158.671102 -2567.283214 20669.969279 -13.280 0.000 2.157406 0.616554 3.932 n/a n/a
191 3467.74 752.40 100.016062 0.9027114214574469 0.726204 -1351298.221628 327.025770 56.889767 159.902009 -2785.338905 22678.601838 -14.949 0.000 2.185375 0.624698 4.814 n/a n/a
208 3927.42 825.00 100.014164 0.9090216269119469 0.741052 -1338195.160856 336.879785 56.842624 158.653902 -2552.120673 20636.633626 -13.342 0.000 2.158306 0.618177 3.950 n/a n/a
187 3314.52 743.10 100.016486 0.8828397993671788 0.703988 -1353592.626800 325.641901 57.269494 160.552714 -2984.467328 23810.287270 -15.171 0.000 2.190106 0.691223 4.992 n/a n/a
194 3161.29 747.80 100.016456 0.8902777325285233 0.700913 -1353176.044917 326.917679 58.033555 161.084973 -3310.028741 25215.182858 -15.058 0.000 2.189038 0.632252 5.098 n/a n/a
192 3467.74 752.80 100.016051 0.9028241847313633 0.726226 -1351232.174813 327.089995 56.898996 159.902130 -2787.783935 22684.009926 -14.939 0.000 2.185227 0.623923 4.811 n/a n/a
188 3620.97 756.00 100.015847 0.9054354223776578 0.735586 -1350206.214066 327.240435 56.395093 159.346899 -2584.433465 21646.865634 -14.864 0.000 2.182990 0.634265 4.656 n/a n/a
209 3927.42 822.00 100.014218 0.9091257288356079 0.741717 -1338673.439716 336.444438 56.774356 158.636516 -2537.009778 20603.016332 -13.404 0.000 2.159211 0.619805 3.967 n/a n/a
193 3467.74 752.50 100.016059 0.9028256067806897 0.726279 -1351280.271951 327.043226 56.892106 159.901604 -2785.914587 22679.665640 -14.947 0.000 2.185337 0.624109 4.813 n/a n/a
210 3927.42 819.00 100.014272 0.9092289375754600 0.742380 -1339151.634547 336.007985 56.706264 158.618947 -2521.951393 20569.119198 -13.467 0.000 2.160119 0.621440 3.985 n/a n/a
189 3620.97 753.00 100.015922 0.9054651030430233 0.736117 -1350685.560955 326.775150 56.328442 159.336743 -2567.679342 21605.211628 -14.935 0.000 2.184069 0.636095 4.680 n/a n/a
194 3467.74 752.50 100.016059 0.9028256071112576 0.726279 -1351280.274994 327.043227 56.892107 159.901605 -2785.914586 22679.665632 -14.947 0.000 2.185337 0.624109 4.813 n/a n/a
211 3927.42 816.00 100.014327 0.9093312036758915 0.743041 -1339629.744617 335.570420 56.638351 158.601195 -2506.946387 20534.944149 -13.529 0.000 2.161031 0.623082 4.003 n/a n/a
190 3620.97 750.00 100.016015 0.8997257927865810 0.731962 -1351262.291932 326.213763 56.259681 159.356012 -2552.916138 21580.439178 -15.006 0.000 2.185213 0.665067 4.694 n/a n/a
200 3774.19 748.20 100.015949 0.8979993600992393 0.738453 -1351108.301764 325.524355 55.675108 158.796918 -2353.763173 20596.380395 -15.049 0.000 2.184546 0.700586 4.569 n/a n/a
188 3314.52 742.10 100.016519 0.8809454849589692 0.702652 -1353785.109058 325.452932 57.244624 160.561518 -2978.262940 23801.189604 -15.196 0.000 2.190513 0.699549 4.997 n/a n/a
212 3927.42 813.00 100.014383 0.9094324758924135 0.743698 -1340107.769277 335.131738 56.570620 158.583264 -2491.995629 20500.493239 -13.593 0.000 2.161948 0.624730 4.021 n/a n/a
188 3008.06 738.40 100.016891 0.8110250034163246 0.631562 -1356427.080976 324.600549 58.584079 161.776238 -3641.200540 26983.539195 -15.285 0.000 2.192360 0.875656 5.233 n/a n/a
213 3927.42 810.00 100.014440 0.9095327011206177 0.744353 -1340585.707879 334.691932 56.503076 158.565156 -2477.099995 20465.768653 -13.656 0.000 2.162868 0.626385 4.040 n/a n/a
191 3620.97 751.00 100.015984 0.9017565132761672 0.733443 -1351068.039607 326.403026 56.282674 159.349049 -2557.808281 21588.435452 -14.982 0.000 2.184831 0.654949 4.690 n/a n/a
214 3927.42 807.00 100.014497 0.9096318243349457 0.745004 -1341063.559837 334.250998 56.435722 158.546873 -2462.260361 20430.772711 -13.720 0.000 2.163793 0.628046 4.058 n/a n/a
201 3774.19 747.20 100.015981 0.8959659966754121 0.736957 -1351302.571048 325.334557 55.652667 158.802139 -2349.272668 20587.945245 -15.073 0.000 2.184907 0.710774 4.572 n/a n/a
215 3927.42 804.00 100.014555 0.9097297885166480 0.745653 -1341541.324600 333.808930 56.368561 158.528420 -2447.477606 20395.507871 -13.784 0.000 2.164722 0.629714 4.077 n/a n/a
192 3620.97 752.00 100.015952 0.9037974592518809 0.734931 -1350873.639113 326.592250 56.305642 159.341967 -2562.685147 21596.306942 -14.958 0.000 2.184448 0.644682 4.686 n/a n/a
189 3314.52 741.10 100.016552 0.8790602727895055 0.701323 -1353977.460016 325.263908 57.219736 160.570220 -2972.043278 23791.949292 -15.220 0.000 2.190919 0.707773 5.002 n/a n/a
216 3927.42 801.00 100.014614 0.9098265345841761 0.746297 -1342019.001651 333.365722 56.301599 158.509798 -2432.752614 20359.976729 -13.849 0.000 2.165656 0.631388 4.095 n/a n/a
193 3620.97 753.00 100.015922 0.9054651030171766 0.736117 -1350685.560716 326.775150 56.328442 159.336743 -2567.679342 21605.211629 -14.935 0.000 2.184069 0.636095 4.680 n/a n/a
195 3161.29 746.80 100.016489 0.8883697770386433 0.699590 -1353368.887437 326.729222 58.007656 161.095636 -3303.103739 25206.653414 -15.082 0.000 2.189458 0.640698 5.104 n/a n/a
217 3927.42 798.00 100.014674 0.9099220013232997 0.746939 -1342496.590560 332.921369 56.234838 158.491011 -2418.086267 20324.182024 -13.914 0.000 2.166594 0.633069 4.114 n/a n/a
195 3467.74 751.50 100.016091 0.9008984388356469 0.724899 -1351472.912057 326.855812 56.868395 159.909602 -2780.476191 22671.620720 -14.970 0.000 2.185734 0.633559 4.818 n/a n/a
202 3774.19 746.20 100.016013 0.8939426657581429 0.735469 -1351496.696814 325.144715 55.630196 158.807223 -2344.768176 20579.392266 -15.097 0.000 2.185266 0.720814 4.576 n/a n/a
218 3927.42 795.00 100.014734 0.9100161253023712 0.747576 -1342974.090894 332.475864 56.168283 158.472065 -2403.479453 20288.126642 -13.979 0.000 2.167537 0.634756 4.133 n/a n/a
196 3467.74 750.50 100.016122 0.8988935926313222 0.723457 -1351666.870302 326.666933 56.844628 159.917936 -2775.057671 22663.736930 -14.994 0.000 2.186132 0.643274 4.823 n/a n/a
219 3927.42 792.00 100.014796 0.9101088408068634 0.748210 -1343451.502332 332.029202 56.101939 158.452962 -2388.933059 20251.813617 -14.045 0.000 2.168485 0.636450 4.153 n/a n/a
190 3314.52 740.10 100.016585 0.8771840842203820 0.700002 -1354169.680816 325.074828 57.194831 160.578818 -2965.808576 23782.566535 -15.244 0.000 2.191325 0.715899 5.007 n/a n/a
189 3008.06 737.40 100.016923 0.7686770184311281 0.598159 -1357265.999897 323.771450 58.636845 161.804577 -3671.181467 27189.230087 -15.310 0.000 2.191946 0.981902 5.204 n/a n/a
220 3927.42 789.00 100.014858 0.9102000797466597 0.748839 -1343928.824572 331.581377 56.035810 158.433708 -2374.447975 20215.246133 -14.111 0.000 2.169438 0.638150 4.172 n/a n/a
221 3927.42 786.00 100.014921 0.9102897715815583 0.749464 -1344406.057410 331.132382 55.969900 158.414308 -2360.025092 20178.427529 -14.178 0.000 2.170396 0.639857 4.191 n/a n/a
196 3161.29 745.80 100.016522 0.8864711053008724 0.698273 -1353561.596841 326.540713 57.981741 161.106207 -3296.160870 25197.966883 -15.106 0.000 2.189878 0.649042 5.109 n/a n/a
222 3927.42 783.00 100.014985 0.9103778432293406 0.750085 -1344883.200678 330.682211 55.904213 158.394768 -2345.665302 20141.361302 -14.245 0.000 2.171359 0.641570 4.211 n/a n/a
197 3467.74 749.50 100.016154 0.8968987404932791 0.722022 -1351860.682892 326.478012 56.820839 159.926163 -2769.623046 22655.719642 -15.018 0.000 2.186530 0.652855 4.828 n/a n/a
191 3314.52 739.10 100.016619 0.8753168413064614 0.698687 -1354361.772740 324.885690 57.169909 160.587313 -2959.559066 23773.041530 -15.268 0.000 2.191730 0.723928 5.013 n/a n/a
203 3774.19 745.20 100.016044 0.8919292727597066 0.733990 -1351690.681064 324.954828 55.607696 158.812170 -2340.249853 20570.721463 -15.121 0.000 2.185623 0.730708 4.580 n/a n/a
194 3620.97 752.00 100.015952 0.9037974596014974 0.734931 -1350873.638550 326.592250 56.305642 159.341967 -2562.685147 21596.306942 -14.958 0.000 2.184448 0.644682 4.686 n/a n/a
223 3927.42 780.00 100.015049 0.9104642189818218 0.750701 -1345360.254305 330.230858 55.838755 158.375092 -2331.369498 20104.051107 -14.312 0.000 2.172327 0.643289 4.231 n/a n/a
224 3927.42 777.00 100.015115 0.9105488204117990 0.751313 -1345837.218294 329.778316 55.773530 158.355288 -2317.138574 20066.500764 -14.379 0.000 2.173302 0.645015 4.251 n/a n/a
204 3774.19 744.20 100.016076 0.8899257242843455 0.732518 -1351884.525351 324.764894 55.585166 158.816979 -2335.717851 20561.932833 -15.145 0.000 2.185980 0.740462 4.583 n/a n/a
197 3161.29 744.80 100.016555 0.8845816385339821 0.696963 -1353754.173877 326.352151 57.955809 161.116685 -3289.200413 25189.123526 -15.130 0.000 2.190297 0.657286 5.115 n/a n/a
192 3314.52 738.10 100.016652 0.8734584670305775 0.697380 -1354553.736807 324.696494 57.144969 160.595703 -2953.294978 23763.374469 -15.293 0.000 2.192134 0.731863 5.018 n/a n/a
225 3927.42 774.00 100.015182 0.9106315662785317 0.751919 -1346314.092728 329.324578 55.708543 158.335362 -2302.973423 20028.714257 -14.447 0.000 2.174281 0.646748 4.272 n/a n/a
193 3314.52 737.10 100.016686 0.8716088850191266 0.696079 -1354745.574206 324.507238 57.120012 160.603989 -2947.016541 23753.565543 -15.317 0.000 2.192538 0.739705 5.023 n/a n/a
226 3927.42 771.00 100.015249 0.9107123724315945 0.752520 -1346790.877770 328.869638 55.643799 158.315321 -2288.874939 19990.695740 -14.516 0.000 2.175267 0.648486 4.292 n/a n/a
205 3774.19 743.20 100.016109 0.8879319280249932 0.731055 -1352078.230836 324.574911 55.562606 158.821649 -2331.172323 20553.026365 -15.169 0.000 2.186335 0.750078 4.587 n/a n/a
227 3927.42 768.00 100.015317 0.9107911517201517 0.753116 -1347267.573746 328.413489 55.579303 158.295173 -2274.844018 19952.449537 -14.585 0.000 2.176259 0.650231 4.313 n/a n/a
195 3620.97 752.10 100.015949 0.9040021204180932 0.735081 -1350854.190013 326.611171 56.307938 159.341252 -2563.171986 21597.087223 -14.956 0.000 2.184410 0.643647 4.685 n/a n/a
198 3467.74 748.50 100.016186 0.8949137926560508 0.720596 -1352054.351787 326.289049 56.797028 159.934281 -2764.172538 22647.569039 -15.042 0.000 2.186926 0.662304 4.833 n/a n/a
198 3161.29 743.80 100.016588 0.8827012984617955 0.695660 -1353946.619803 326.163534 57.929861 161.127070 -3282.222648 25180.123600 -15.154 0.000 2.190716 0.665433 5.121 n/a n/a
196 3620.97 752.20 100.015946 0.9042068843672725 0.735230 -1350834.740230 326.630091 56.310233 159.340536 -2563.658670 21597.866255 -14.954 0.000 2.184371 0.642610 4.685 n/a n/a
190 3008.06 736.40 100.016954 0.6504182615030666 0.504070 -1359562.840057 321.498355 58.829012 162.246798 -3753.286049 27606.911631 -15.334 0.000 2.193735 1.198423 5.183 n/a n/a
228 3927.42 765.00 100.015387 0.9108678138741905 0.753706 -1347744.180992 327.956123 55.515061 158.274925 -2260.881550 19913.980148 -14.654 0.000 2.177256 0.651983 4.334 n/a n/a
199 3467.74 747.50 100.016218 0.8929386604782076 0.719177 -1352247.878579 326.100043 56.773196 159.942291 -2758.706365 22639.285295 -15.066 0.000 2.187322 0.671626 4.837 n/a n/a
229 3927.42 762.00 100.015457 0.9109422654150640 0.754290 -1348220.700014 327.497533 55.451077 158.254588 -2246.988430 19875.292250 -14.723 0.000 2.178260 0.653741 4.355 n/a n/a
199 3161.29 742.80 100.016621 0.8808300075587805 0.694364 -1354138.935957 325.974861 57.903898 161.137362 -3275.227850 25170.967359 -15.179 0.000 2.191135 0.673484 5.126 n/a n/a
197 3620.97 752.30 100.015943 0.9044117517506028 0.735380 -1350815.288880 326.649010 56.312528 159.339819 -2564.145199 21598.644037 -14.951 0.000 2.184333 0.641572 4.684 n/a n/a
230 3927.42 759.00 100.015528 0.9110144095401839 0.754868 -1348697.131387 327.037712 55.387358 158.234169 -2233.165549 19836.390697 -14.793 0.000 2.179271 0.655505 4.376 n/a n/a
194 3314.52 736.10 100.016718 0.8473704717540781 0.676698 -1355298.153879 323.960537 57.131166 160.610847 -2955.202995 23832.580616 -15.342 0.000 2.192187 0.826476 5.004 n/a n/a
206 3774.19 742.20 100.016141 0.8859477921229467 0.729600 -1352271.799323 324.384878 55.540017 158.826179 -2326.613417 20544.002039 -15.193 0.000 2.186690 0.759560 4.590 n/a n/a
231 3927.42 756.00 100.015600 0.9110841460239677 0.755439 -1349173.475872 326.576653 55.323909 158.213679 -2219.413796 19797.280529 -14.864 0.000 2.180288 0.657275 4.398 n/a n/a
198 3620.97 752.40 100.015940 0.9046167226065328 0.735529 -1350795.836053 326.667930 56.314822 159.339101 -2564.631572 21599.420570 -14.949 0.000 2.184295 0.640532 4.684 n/a n/a
200 3467.74 746.50 100.016251 0.8909732567905125 0.717766 -1352441.263934 325.910991 56.749342 159.950191 -2753.224744 22630.868582 -15.090 0.000 2.187718 0.680823 4.842 n/a n/a
207 3774.19 741.20 100.016173 0.8839732255807634 0.728154 -1352465.232597 324.194793 55.517397 158.830568 -2322.041279 20534.859828 -15.217 0.000 2.187043 0.768911 4.594 n/a n/a
201 3467.74 745.50 100.016283 0.8890174946329465 0.716363 -1352634.509598 325.721893 56.725467 159.957981 -2747.727887 22622.319066 -15.114 0.000 2.188113 0.689897 4.847 n/a n/a
232 3927.42 753.00 100.015677 0.9101125744037124 0.755147 -1349667.581063 326.097009 55.260370 158.198652 -2205.977977 19760.466871 -14.935 0.000 2.181313 0.664427 4.418 n/a n/a
196 2854.84 737.10 100.021629 0.3988297939217698 0.302301 -1364210.600882 317.873959 60.211784 163.197809 -4497.276761 31072.532326 -15.317 0.000 2.191595 1.431337 5.206 n/a n/a
199 3620.97 752.50 100.015937 0.9048217972068664 0.735679 -1350776.381475 326.686848 56.317117 159.338381 -2565.117790 21600.195854 -14.947 0.000 2.184256 0.639491 4.683 n/a n/a
208 3774.19 740.20 100.016206 0.8820081388365572 0.726715 -1352658.531413 324.004654 55.494748 158.834815 -2317.456053 20525.599694 -15.242 0.000 2.187394 0.778134 4.597 n/a n/a
233 3927.42 754.00 100.015649 0.9111292483048439 0.755817 -1349490.990677 326.268587 55.281762 158.199984 -2210.285916 19771.093758 -14.911 0.000 2.180970 0.658459 4.413 n/a n/a
200 3161.29 741.80 100.016654 0.8789676895189587 0.693075 -1354331.122927 325.786131 57.877919 161.147559 -3268.216293 25161.655057 -15.203 0.000 2.191553 0.681442 5.132 n/a n/a
202 3467.74 744.50 100.016315 0.8870712882720228 0.714968 -1352827.616732 325.532747 56.701570 159.965661 -2742.216009 22613.636908 -15.138 0.000 2.188507 0.698853 4.852 n/a n/a
234 3927.42 753.00 100.015677 0.9101125744525889 0.755147 -1349667.580981 326.097009 55.260370 158.198652 -2205.977977 19760.466871 -14.935 0.000 2.181313 0.664427 4.418 n/a n/a
201 3161.29 740.80 100.016688 0.8771142676668632 0.691793 -1354523.183220 325.597342 57.851924 161.157662 -3261.188250 25152.186941 -15.227 0.000 2.191971 0.689308 5.138 n/a n/a
202 3161.29 739.80 100.016721 0.8752696677141245 0.690517 -1354715.116634 325.408495 57.825915 161.167670 -3254.143989 25142.563259 -15.251 0.000 2.192388 0.697085 5.143 n/a n/a
209 3774.19 739.20 100.016238 0.8800524421080660 0.725284 -1352851.698181 323.814460 55.472068 158.838920 -2312.857882 20516.221591 -15.266 0.000 2.187745 0.787233 4.600 n/a n/a
200 3620.97 752.60 100.015933 0.9050269754000978 0.735829 -1350756.925521 326.705767 56.319411 159.337660 -2565.603852 21600.969888 -14.944 0.000 2.184218 0.638448 4.683 n/a n/a
195 3314.52 735.10 100.016750 0.8150770897310294 0.650791 -1355980.341334 323.284878 57.157533 160.624158 -2968.909482 23946.150534 -15.366 0.000 2.191576 0.926626 4.977 n/a n/a
203 3161.29 738.80 100.016755 0.8734338150617567 0.689248 -1354906.924728 325.219586 57.799891 161.177582 -3247.083778 25132.784255 -15.276 0.000 2.192805 0.704774 5.149 n/a n/a
203 3467.74 743.50 100.016348 0.8851345525101275 0.713580 -1353020.587018 325.343551 56.677652 159.973229 -2736.689317 22604.822262 -15.162 0.000 2.188900 0.707693 4.856 n/a n/a
235 3927.42 753.10 100.015673 0.9103246657166120 0.755305 -1349648.024387 326.116017 55.262548 158.198200 -2206.382865 19761.266076 -14.932 0.000 2.181279 0.663262 4.418 n/a n/a
204 3161.29 737.80 100.016787 0.8520167659618997 0.672318 -1355412.794502 324.719965 57.806556 161.184526 -3254.840758 25210.036353 -15.300 0.000 2.192650 0.781368 5.136 n/a n/a
197 4233.87 900.00 100.012843 0.9105830797187715 0.741729 -1325270.583958 346.703005 57.480385 158.319003 -2543.751159 19824.287816 -11.890 0.000 2.136045 0.602393 3.375 n/a n/a
210 3774.19 738.20 100.016271 0.8781060473252776 0.723861 -1353044.733815 323.624210 55.449358 158.842881 -2308.246904 20506.725464 -15.290 0.000 2.188094 0.796212 4.604 n/a n/a
201 3620.97 752.70 100.015930 0.9052322573426140 0.735978 -1350737.468092 326.724685 56.321705 159.336939 -2566.089759 21601.742672 -14.942 0.000 2.184180 0.637404 4.682 n/a n/a
198 4233.87 897.00 100.012880 0.9107271087743046 0.742456 -1325749.545168 346.294723 57.412064 158.298535 -2530.107954 19798.173020 -11.945 0.000 2.136832 0.603838 3.389 n/a n/a
199 4233.87 894.00 100.012918 0.9108714210652483 0.743183 -1326228.424207 345.885471 57.343826 158.277818 -2516.494125 19771.790748 -12.000 0.000 2.137621 0.605289 3.402 n/a n/a
